Country,Year,n,KPC_pos,KPC_pct,NDM_pos,NDM_pct,OXA_pos,OXA_pct,VIM_pos,VIM_pct,IMP_pos,IMP_pct,GES_pos,GES_pct,CTX-M-1_pos,CTX-M-1_pct,CTX-M-2_pos,CTX-M-2_pct,CTX-M-9_pos,CTX-M-9_pct,SHV_pos,SHV_pct,TEM_pos,TEM_pct
China,2014,185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2015,288,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2016,358,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2017,167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2018,217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2019,487,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2020,191,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2021,620,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2022,625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2023,449,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
China,2024,381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Colombia,2005,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0
Colombia,2006,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.555555555555555,0,0.0,0,0.0,2,5.555555555555555,2,5.555555555555555
Colombia,2007,22,1,4.545454545454546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Colombia,2008,155,3,1.935483870967742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6451612903225806,0,0.0,7,4.516129032258065,4,2.5806451612903225
Colombia,2009,132,2,1.5151515151515151,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.5151515151515151,0,0.0,0,0.0,4,3.0303030303030303,3,2.272727272727273
Colombia,2010,101,10,9.900990099009901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9900990099009901,0,0.0,0,0.0,11,10.891089108910892,11,10.891089108910892
Colombia,2011,38,2,5.2631578947368425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.2631578947368425,2,5.2631578947368425
Colombia,2012,52,4,7.6923076923076925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,25.0,2,3.8461538461538463,0,0.0,19,36.53846153846154,16,30.76923076923077
Colombia,2013,102,18,17.647058823529413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,20.58823529411765,0,0.0,0,0.0,38,37.254901960784316,21,20.58823529411765
Colombia,2014,74,23,31.08108108108108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,13.513513513513514,0,0.0,0,0.0,30,40.54054054054054,14,18.91891891891892
Colombia,2015,145,26,17.93103448275862,3,2.0689655172413794,0,0.0,0,0.0,0,0.0,0,0.0,42,28.96551724137931,1,0.6896551724137931,1,0.6896551724137931,63,43.44827586206897,50,34.48275862068966
Colombia,2016,94,22,23.404255319148938,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,14.893617021276595,0,0.0,0,0.0,36,38.297872340425535,20,21.27659574468085
Colombia,2017,140,25,17.857142857142858,1,0.7142857142857143,0,0.0,0,0.0,0,0.0,0,0.0,19,13.571428571428571,0,0.0,0,0.0,44,31.428571428571427,27,19.285714285714285
Colombia,2018,115,20,17.391304347826086,3,2.608695652173913,0,0.0,0,0.0,0,0.0,0,0.0,37,32.17391304347826,0,0.0,0,0.0,48,41.73913043478261,36,31.304347826086957
Colombia,2019,164,29,17.682926829268293,3,1.829268292682927,0,0.0,0,0.0,0,0.0,1,0.6097560975609756,65,39.63414634146341,1,0.6097560975609756,0,0.0,91,55.48780487804878,55,33.53658536585366
Colombia,2020,121,30,24.793388429752067,5,4.132231404958677,0,0.0,2,1.6528925619834711,0,0.0,0,0.0,12,9.917355371900827,0,0.0,0,0.0,36,29.75206611570248,28,23.140495867768596
Colombia,2021,142,38,26.760563380281692,4,2.816901408450704,0,0.0,8,5.633802816901408,0,0.0,1,0.704225352112676,34,23.943661971830984,0,0.0,0,0.0,49,34.50704225352113,46,32.394366197183096
Colombia,2022,143,15,10.48951048951049,2,1.3986013986013985,0,0.0,1,0.6993006993006993,0,0.0,0,0.0,15,10.48951048951049,0,0.0,0,0.0,29,20.27972027972028,16,11.188811188811188
Colombia,2023,102,19,18.627450980392158,17,16.666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,11,10.784313725490197,0,0.0,1,0.9803921568627451,29,28.431372549019606,21,20.58823529411765
Colombia,2024,123,25,20.32520325203252,15,12.195121951219512,0,0.0,3,2.4390243902439024,0,0.0,1,0.8130081300813008,23,18.69918699186992,0,0.0,0,0.0,46,37.39837398373984,28,22.764227642276424
Costa Rica,2018,18,0,0.0,1,5.555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,8,44.44444444444444,0,0.0,0,0.0,8,44.44444444444444,6,33.333333333333336
Costa Rica,2019,22,0,0.0,1,4.545454545454546,0,0.0,0,0.0,0,0.0,0,0.0,5,22.727272727272727,0,0.0,0,0.0,4,18.181818181818183,1,4.545454545454546
Costa Rica,2020,28,0,0.0,1,3.5714285714285716,0,0.0,0,0.0,0,0.0,0,0.0,2,7.142857142857143,0,0.0,0,0.0,3,10.714285714285714,3,10.714285714285714
Costa Rica,2021,35,0,0.0,4,11.428571428571429,0,0.0,0,0.0,0,0.0,0,0.0,5,14.285714285714286,0,0.0,0,0.0,5,14.285714285714286,4,11.428571428571429
Costa Rica,2022,24,0,0.0,5,20.833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,5,20.833333333333332,0,0.0,0,0.0,6,25.0,5,20.833333333333332
Costa Rica,2023,27,0,0.0,2,7.407407407407407,0,0.0,0,0.0,0,0.0,0,0.0,4,14.814814814814815,0,0.0,0,0.0,5,18.51851851851852,3,11.11111111111111
Costa Rica,2024,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,21.428571428571427,0,0.0,0,0.0,6,21.428571428571427,4,14.285714285714286
Croatia,2006,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Croatia,2007,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Croatia,2008,70,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Croatia,2009,49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0408163265306123,0,0.0,0,0.0,1,2.0408163265306123,0,0.0
Croatia,2010,50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,12.0,0,0.0,0,0.0,8,16.0,5,10.0
Croatia,2013,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,48.0,0,0.0,0,0.0,12,48.0,4,16.0
Croatia,2014,43,1,2.3255813953488373,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,46.51162790697674,0,0.0,0,0.0,22,51.16279069767442,12,27.906976744186046
Croatia,2015,48,0,0.0,0,0.0,1,2.0833333333333335,0,0.0,0,0.0,0,0.0,29,60.416666666666664,0,0.0,0,0.0,30,62.5,15,31.25
Croatia,2016,73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Croatia,2017,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Croatia,2018,68,0,0.0,0,0.0,6,8.823529411764707,0,0.0,0,0.0,0,0.0,29,42.64705882352941,0,0.0,0,0.0,34,50.0,21,30.88235294117647
Croatia,2019,101,8,7.920792079207921,0,0.0,17,16.831683168316832,0,0.0,0,0.0,0,0.0,42,41.584158415841586,0,0.0,2,1.9801980198019802,54,53.46534653465346,33,32.67326732673267
Croatia,2020,106,2,1.8867924528301887,6,5.660377358490566,17,16.037735849056602,0,0.0,0,0.0,0,0.0,33,31.132075471698112,0,0.0,2,1.8867924528301887,41,38.679245283018865,20,18.867924528301888
Croatia,2021,95,11,11.578947368421053,2,2.1052631578947367,16,16.842105263157894,0,0.0,0,0.0,0,0.0,24,25.263157894736842,0,0.0,0,0.0,35,36.8421052631579,23,24.210526315789473
Croatia,2022,112,10,8.928571428571429,5,4.464285714285714,28,25.0,0,0.0,0,0.0,0,0.0,45,40.17857142857143,0,0.0,0,0.0,57,50.892857142857146,26,23.214285714285715
Croatia,2023,90,4,4.444444444444445,3,3.3333333333333335,36,40.0,0,0.0,0,0.0,0,0.0,52,57.77777777777778,0,0.0,0,0.0,55,61.111111111111114,22,24.444444444444443
Croatia,2024,120,3,2.5,1,0.8333333333333334,54,45.0,0,0.0,0,0.0,0,0.0,70,58.333333333333336,0,0.0,7,5.833333333333333,84,70.0,26,21.666666666666668
Czech Republic,2006,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Czech Republic,2007,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.2222222222222223,0,0.0
Czech Republic,2008,43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Czech Republic,2009,41,1,2.4390243902439024,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.4390243902439024,0,0.0,0,0.0,2,4.878048780487805,1,2.4390243902439024
Czech Republic,2010,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.3478260869565215,0,0.0,0,0.0,1,4.3478260869565215,1,4.3478260869565215
Czech Republic,2011,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Czech Republic,2012,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,44.73684210526316,0,0.0,0,0.0,17,44.73684210526316,13,34.21052631578947
Czech Republic,2013,69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,42.028985507246375,0,0.0,2,2.898550724637681,31,44.927536231884055,29,42.028985507246375
Czech Republic,2014,133,1,0.7518796992481203,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,52.63157894736842,0,0.0,0,0.0,71,53.38345864661654,66,49.62406015037594
Czech Republic,2015,126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,51.58730158730159,0,0.0,0,0.0,65,51.58730158730159,64,50.79365079365079
Czech Republic,2016,194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,29.896907216494846,0,0.0,0,0.0,56,28.8659793814433,51,26.288659793814432
Czech Republic,2017,222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,27.92792792792793,0,0.0,0,0.0,68,30.63063063063063,56,25.225225225225227
Czech Republic,2018,72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,45.833333333333336,0,0.0,0,0.0,32,44.44444444444444,32,44.44444444444444
Czech Republic,2019,88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,39.77272727272727,0,0.0,0,0.0,39,44.31818181818182,30,34.09090909090909
Czech Republic,2020,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,27.0,0,0.0,0,0.0,28,28.0,26,26.0
Czech Republic,2021,119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,31.932773109243698,0,0.0,0,0.0,43,36.134453781512605,38,31.932773109243698
Czech Republic,2022,96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,21.875,0,0.0,0,0.0,23,23.958333333333332,23,23.958333333333332
Czech Republic,2023,87,0,0.0,2,2.2988505747126435,0,0.0,0,0.0,0,0.0,0,0.0,26,29.885057471264368,0,0.0,0,0.0,29,33.333333333333336,25,28.735632183908045
Czech Republic,2024,70,0,0.0,0,0.0,1,1.4285714285714286,0,0.0,0,0.0,0,0.0,28,40.0,0,0.0,0,0.0,29,41.42857142857143,20,28.571428571428573
Denmark,2006,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Denmark,2007,71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.408450704225352,0,0.0,0,0.0,1,1.408450704225352,1,1.408450704225352
Denmark,2008,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Denmark,2009,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.545454545454546,0,0.0,0,0.0,1,4.545454545454546,1,4.545454545454546
Denmark,2010,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Denmark,2011,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.666666666666667,0,0.0,0,0.0,1,6.666666666666667,1,6.666666666666667
Denmark,2012,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.7037037037037037,0,0.0,0,0.0,1,3.7037037037037037,1,3.7037037037037037
Denmark,2013,51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.9607843137254901,0,0.0,2,3.9215686274509802,5,9.803921568627452,1,1.9607843137254901
Denmark,2014,141,0,0.0,0,0.0,1,0.7092198581560284,0,0.0,0,0.0,0,0.0,9,6.382978723404255,0,0.0,2,1.4184397163120568,12,8.51063829787234,8,5.673758865248227
Denmark,2015,99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,8.080808080808081,0,0.0,0,0.0,8,8.080808080808081,8,8.080808080808081
Denmark,2016,55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7.2727272727272725,0,0.0,3,5.454545454545454,8,14.545454545454545,6,10.909090909090908
Denmark,2017,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,17.647058823529413,0,0.0,1,2.9411764705882355,7,20.58823529411765,5,14.705882352941176
Denmark,2018,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.2631578947368425,0,0.0,0,0.0,2,10.526315789473685,1,5.2631578947368425
Denmark,2019,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Denmark,2020,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Denmark,2021,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.090909090909092,0,0.0,0,0.0,2,9.090909090909092,1,4.545454545454546
Denmark,2022,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0
Denmark,2023,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.555555555555555,0,0.0,0,0.0,1,5.555555555555555,0,0.0
Denmark,2024,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.523809523809524,0,0.0,0,0.0,3,14.285714285714286,1,4.761904761904762
Dominican Republic,2018,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,39.130434782608695,0,0.0,0,0.0,6,26.08695652173913,6,26.08695652173913
Dominican Republic,2019,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.0,0,0.0,1,4.0,2,8.0,1,4.0
Dominican Republic,2020,38,0,0.0,1,2.6315789473684212,0,0.0,0,0.0,0,0.0,0,0.0,9,23.68421052631579,0,0.0,0,0.0,9,23.68421052631579,8,21.05263157894737
Dominican Republic,2021,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,16.666666666666668,0,0.0,0,0.0,5,16.666666666666668,4,13.333333333333334
Dominican Republic,2022,35,0,0.0,1,2.857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,15,42.857142857142854,0,0.0,1,2.857142857142857,16,45.714285714285715,9,25.714285714285715
Dominican Republic,2023,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,34.78260869565217,0,0.0,0,0.0,9,39.130434782608695,6,26.08695652173913
Dominican Republic,2024,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,19.23076923076923,0,0.0,0,0.0,5,19.23076923076923,4,15.384615384615385
Egypt,2011,19,0,0.0,2,10.526315789473685,2,10.526315789473685,0,0.0,0,0.0,0,0.0,2,10.526315789473685,0,0.0,3,15.789473684210526,7,36.8421052631579,4,21.05263157894737
Egypt,2012,30,0,0.0,5,16.666666666666668,5,16.666666666666668,0,0.0,0,0.0,0,0.0,20,66.66666666666667,0,0.0,6,20.0,22,73.33333333333333,13,43.333333333333336
Egypt,2013,29,0,0.0,13,44.827586206896555,0,0.0,0,0.0,0,0.0,0,0.0,22,75.86206896551724,0,0.0,0,0.0,22,75.86206896551724,9,31.03448275862069
El Salvador,2009,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
El Salvador,2010,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2006,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2007,50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2008,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2010,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2011,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2013,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,8.108108108108109,0,0.0,0,0.0,3,8.108108108108109,3,8.108108108108109
Finland,2014,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2020,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Finland,2021,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.25,1,6.25
Finland,2023,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
France,2004,67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
France,2005,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8518518518518519,1,1.8518518518518519
France,2006,88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.1363636363636365,0,0.0,0,0.0,1,1.1363636363636365,1,1.1363636363636365
France,2007,163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6134969325153374,0,0.0,1,0.6134969325153374,4,2.4539877300613497,2,1.2269938650306749
France,2008,345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.7391304347826086,0,0.0,0,0.0,7,2.028985507246377,4,1.1594202898550725
France,2009,287,0,0.0,0,0.0,1,0.34843205574912894,0,0.0,0,0.0,0,0.0,8,2.7874564459930316,0,0.0,0,0.0,8,2.7874564459930316,8,2.7874564459930316
France,2010,253,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.5810276679841897,0,0.0,0,0.0,5,1.976284584980237,5,1.976284584980237
France,2011,265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.1320754716981132,0,0.0,0,0.0,3,1.1320754716981132,3,1.1320754716981132
France,2012,242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,26.03305785123967,0,0.0,1,0.4132231404958678,70,28.925619834710744,55,22.727272727272727
France,2013,291,0,0.0,0,0.0,2,0.6872852233676976,0,0.0,0,0.0,0,0.0,76,26.116838487972508,2,0.6872852233676976,6,2.0618556701030926,89,30.584192439862544,65,22.33676975945017
France,2014,409,0,0.0,0,0.0,3,0.7334963325183375,0,0.0,0,0.0,0,0.0,113,27.628361858190708,0,0.0,6,1.466992665036675,140,34.229828850855746,107,26.161369193154034
France,2015,347,0,0.0,0,0.0,1,0.2881844380403458,0,0.0,0,0.0,0,0.0,95,27.377521613832855,0,0.0,1,0.2881844380403458,88,25.360230547550433,70,20.172910662824208
France,2016,403,11,2.729528535980149,0,0.0,3,0.7444168734491315,0,0.0,0,0.0,0,0.0,65,16.129032258064516,0,0.0,1,0.24813895781637718,87,21.588089330024815,57,14.1439205955335
France,2017,365,0,0.0,0,0.0,3,0.821917808219178,0,0.0,0,0.0,0,0.0,54,14.794520547945206,0,0.0,0,0.0,60,16.438356164383563,48,13.150684931506849
France,2018,165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,22.424242424242426,0,0.0,0,0.0,44,26.666666666666668,37,22.424242424242426
France,2019,210,0,0.0,1,0.47619047619047616,1,0.47619047619047616,0,0.0,0,0.0,0,0.0,49,23.333333333333332,0,0.0,3,1.4285714285714286,58,27.61904761904762,39,18.571428571428573
France,2020,226,0,0.0,1,0.4424778761061947,2,0.8849557522123894,0,0.0,0,0.0,0,0.0,31,13.716814159292035,0,0.0,0,0.0,28,12.389380530973451,25,11.061946902654867
France,2021,214,0,0.0,0,0.0,3,1.4018691588785046,0,0.0,0,0.0,0,0.0,37,17.289719626168225,0,0.0,0,0.0,44,20.560747663551403,32,14.953271028037383
France,2022,265,0,0.0,0,0.0,5,1.8867924528301887,0,0.0,0,0.0,0,0.0,41,15.471698113207546,0,0.0,3,1.1320754716981132,48,18.11320754716981,36,13.584905660377359
France,2023,163,0,0.0,0,0.0,2,1.2269938650306749,0,0.0,0,0.0,0,0.0,28,17.177914110429448,0,0.0,0,0.0,35,21.47239263803681,26,15.950920245398773
France,2024,180,0,0.0,0,0.0,1,0.5555555555555556,0,0.0,0,0.0,0,0.0,36,20.0,0,0.0,0,0.0,48,26.666666666666668,25,13.88888888888889
Germany,2004,77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Germany,2005,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Germany,2006,69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Germany,2007,121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Germany,2008,125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,2,1.6,1,0.8
Germany,2009,179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Germany,2010,180,1,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,2.7777777777777777,0,0.0,0,0.0,6,3.3333333333333335,6,3.3333333333333335
Germany,2011,218,4,1.834862385321101,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.3761467889908257,0,0.0,1,0.45871559633027525,8,3.669724770642202,5,2.293577981651376
Germany,2012,184,0,0.0,0,0.0,1,0.5434782608695652,0,0.0,0,0.0,0,0.0,29,15.76086956521739,0,0.0,2,1.0869565217391304,32,17.391304347826086,25,13.58695652173913
Germany,2013,349,2,0.5730659025787965,0,0.0,1,0.28653295128939826,0,0.0,0,0.0,0,0.0,41,11.74785100286533,0,0.0,1,0.28653295128939826,51,14.613180515759312,34,9.742120343839542
Germany,2014,425,1,0.23529411764705882,0,0.0,6,1.411764705882353,0,0.0,0,0.0,0,0.0,56,13.176470588235293,0,0.0,4,0.9411764705882353,71,16.705882352941178,50,11.764705882352942
Germany,2015,327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,13.761467889908257,0,0.0,7,2.140672782874618,54,16.513761467889907,34,10.397553516819572
Germany,2016,336,1,0.2976190476190476,0,0.0,5,1.4880952380952381,0,0.0,0,0.0,0,0.0,33,9.821428571428571,0,0.0,2,0.5952380952380952,40,11.904761904761905,26,7.738095238095238
Germany,2017,357,0,0.0,1,0.2801120448179272,0,0.0,0,0.0,0,0.0,0,0.0,30,8.403361344537815,0,0.0,0,0.0,30,8.403361344537815,26,7.282913165266106
Germany,2018,150,0,0.0,4,2.6666666666666665,3,2.0,0,0.0,0,0.0,0,0.0,24,16.0,0,0.0,1,0.6666666666666666,32,21.333333333333332,21,14.0
Germany,2019,228,0,0.0,0,0.0,1,0.43859649122807015,0,0.0,0,0.0,0,0.0,29,12.719298245614034,0,0.0,4,1.7543859649122806,50,21.92982456140351,25,10.964912280701755
Germany,2020,194,1,0.5154639175257731,4,2.0618556701030926,4,2.0618556701030926,0,0.0,0,0.0,0,0.0,15,7.731958762886598,0,0.0,0,0.0,17,8.762886597938145,9,4.639175257731959
Germany,2021,146,1,0.684931506849315,2,1.36986301369863,2,1.36986301369863,0,0.0,0,0.0,0,0.0,10,6.8493150684931505,0,0.0,0,0.0,14,9.58904109589041,11,7.534246575342466
Germany,2022,205,2,0.975609756097561,1,0.4878048780487805,5,2.4390243902439024,0,0.0,0,0.0,1,0.4878048780487805,20,9.75609756097561,1,0.4878048780487805,0,0.0,27,13.170731707317072,15,7.317073170731708
Germany,2023,192,0,0.0,2,1.0416666666666667,2,1.0416666666666667,0,0.0,0,0.0,0,0.0,23,11.979166666666666,0,0.0,0,0.0,30,15.625,18,9.375
Germany,2024,187,1,0.5347593582887701,1,0.5347593582887701,2,1.0695187165775402,1,0.5347593582887701,0,0.0,0,0.0,17,9.090909090909092,0,0.0,0,0.0,28,14.973262032085561,13,6.951871657754011
